Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1141,20,6,60.0,7350,2,,1,1,1,2,1,13,3,3,1.0,1,5,7,1951,1951,2,2,7,7,4.0,0.0,3,3,2,3.0,3.0,3.0,2.0,852,6.0,0,100,952,2,3,1,1.0,952,0,0,952,1,0,1,0,2,1,3,4,1,0,,6.0,1988.0,3.0,2,840,3.0,3.0,1,0,0,0,0,0,0,,,,0,6,2008,5,2,139000
1142,60,6,,10304,2,,2,1,1,3,1,17,6,3,1.0,4,5,7,1976,1976,2,2,11,11,2.0,44.0,3,2,2,3.0,3.0,4.0,2.0,381,6.0,0,399,780,2,1,1,1.0,1088,780,0,1868,1,0,2,1,4,1,2,9,1,1,3.0,2.0,1976.0,3.0,2,484,3.0,3.0,1,448,96,0,0,0,0,,,,0,10,2009,1,1,197500
1143,60,6,77.0,9965,2,,1,1,1,1,1,6,3,3,1.0,4,8,5,2006,2007,4,2,15,15,5.0,340.0,2,3,3,1.0,3.0,1.0,1.0,1150,6.0,0,316,1466,2,1,1,1.0,1466,1362,0,2828,1,0,3,0,4,1,2,11,1,1,3.0,4.0,2006.0,2.0,3,1052,3.0,3.0,1,125,144,0,0,0,0,,,,0,4,2007,4,6,424870
1144,20,6,,9000,2,,1,1,1,1,1,20,3,3,1.0,1,5,3,1959,1959,2,2,16,11,4.0,0.0,3,3,2,3.0,3.0,4.0,1.0,288,6.0,0,718,1006,2,3,1,1.0,1006,0,0,1006,0,0,1,0,3,1,3,5,1,0,,,,,0,0,,,1,0,24,0,0,0,0,,,,0,7,2008,1,1,80000
1145,190,6,60.0,12180,2,,1,1,1,1,1,8,3,3,2.0,2,4,4,1941,1950,2,2,9,9,4.0,0.0,3,4,1,2.0,3.0,4.0,3.0,348,6.0,0,324,672,4,4,0,2.0,672,252,0,924,1,0,1,0,2,1,4,5,1,0,,6.0,1941.0,3.0,1,280,3.0,3.0,1,0,0,0,0,0,0,,2.0,,0,7,2010,1,1,80000
1146,50,8,52.0,6240,2,,1,1,1,1,1,4,3,3,1.0,2,5,6,1928,1950,2,2,9,9,4.0,0.0,3,3,1,3.0,3.0,4.0,6.0,0,6.0,0,1042,1042,2,1,1,1.0,1042,534,0,1576,0,0,1,0,3,1,3,8,1,1,2.0,6.0,1928.0,3.0,1,225,3.0,3.0,1,0,0,0,0,0,0,,,,0,8,2006,1,5,149000
1147,20,6,,11200,2,,1,1,1,1,1,21,3,3,1.0,1,6,5,1985,1985,2,2,16,17,2.0,85.0,2,3,2,2.0,3.0,4.0,1.0,1258,6.0,0,40,1298,2,3,1,1.0,1298,0,0,1298,1,0,2,0,3,1,2,5,1,1,3.0,2.0,1985.0,3.0,2,403,3.0,3.0,1,165,26,0,0,0,0,,,,0,5,2006,1,1,180000
1148,70,6,75.0,12000,2,,1,2,1,1,1,7,3,3,1.0,4,7,7,1941,1950,2,2,9,9,4.0,0.0,3,3,2,3.0,3.0,4.0,4.0,275,6.0,0,429,704,2,1,1,1.0,860,704,0,1564,0,0,1,1,3,1,4,7,1,1,2.0,2.0,1941.0,3.0,1,234,3.0,3.0,1,0,0,0,0,0,0,,,,0,7,2009,1,1,174500
1149,50,8,,5700,2,,1,1,1,1,1,18,3,3,1.0,2,7,7,1926,1950,2,2,16,16,4.0,0.0,3,3,3,3.0,3.0,4.0,6.0,0,6.0,0,572,572,2,3,1,1.0,572,539,0,1111,0,0,1,0,2,1,3,5,1,1,2.0,6.0,1982.0,3.0,1,288,3.0,3.0,1,0,0,176,0,0,0,,,,0,8,2008,1,1,116900
1150,70,8,50.0,9000,2,,1,1,1,1,1,18,1,3,1.0,4,7,9,1920,1988,4,2,15,15,4.0,0.0,3,2,3,3.0,3.0,4.0,2.0,624,6.0,0,26,650,2,1,1,1.0,832,650,0,1482,0,1,1,0,3,1,3,7,1,0,,6.0,1930.0,3.0,2,324,3.0,3.0,1,0,0,0,0,0,0,,,,0,7,2009,1,1,143000
1151,20,6,57.0,8280,2,,2,1,1,1,1,13,3,3,1.0,1,6,5,1950,1950,2,2,4,4,4.0,0.0,3,3,2,3.0,3.0,4.0,6.0,0,6.0,0,932,932,2,1,1,2.0,932,0,0,932,0,0,1,0,2,1,2,4,1,1,2.0,2.0,1950.0,3.0,1,306,3.0,3.0,1,0,0,214,0,0,0,,1.0,,0,11,2007,1,1,124000
1152,20,6,134.0,17755,2,,1,1,1,1,1,8,3,3,1.0,1,5,4,1959,1959,2,2,7,11,2.0,132.0,3,3,2,3.0,3.0,4.0,3.0,176,6.0,0,1290,1466,2,3,1,1.0,1466,0,0,1466,0,0,1,1,3,1,4,6,1,2,2.0,2.0,1959.0,1.0,2,528,3.0,3.0,1,0,140,0,0,100,0,,,,0,11,2006,1,1,149900
1153,20,6,90.0,14115,2,,2,1,1,1,1,7,3,3,1.0,1,6,7,1956,2004,2,2,13,13,4.0,0.0,3,3,3,3.0,3.0,4.0,2.0,296,1.0,547,230,1073,2,1,1,1.0,1811,0,0,1811,0,0,1,0,2,1,1,6,1,1,2.0,2.0,1956.0,1.0,2,470,3.0,3.0,1,0,0,280,0,0,0,,,,0,7,2006,1,2,230000
1154,30,8,,5890,2,,1,1,1,2,1,10,3,3,1.0,1,6,8,1930,2007,2,2,16,16,4.0,0.0,2,2,1,3.0,3.0,2.0,2.0,538,6.0,0,278,816,2,1,1,1.0,816,0,0,816,0,0,1,0,2,1,3,5,1,0,,6.0,2002.0,3.0,1,432,3.0,3.0,1,0,0,96,0,0,0,,,,0,6,2008,1,1,120500
1155,60,6,,13700,2,,2,1,1,1,1,13,3,3,1.0,4,7,6,1965,1988,2,2,15,15,5.0,288.0,3,3,2,3.0,3.0,1.0,2.0,454,6.0,0,410,864,2,3,1,1.0,902,918,0,1820,0,0,1,2,4,1,2,8,1,2,2.0,2.0,1965.0,3.0,2,492,3.0,3.0,1,60,84,0,0,273,0,,1.0,,0,5,2008,1,1,201800
1156,20,6,90.0,10768,2,,2,1,1,2,1,25,3,3,1.0,1,5,8,1976,2004,2,2,11,11,4.0,0.0,2,2,2,2.0,3.0,1.0,2.0,1157,6.0,0,280,1437,2,3,1,1.0,1437,0,0,1437,1,0,2,0,3,1,2,6,1,1,4.0,2.0,1976.0,2.0,2,528,3.0,3.0,1,0,21,0,0,180,0,,,,0,7,2007,1,1,218000
1157,80,6,85.0,9350,2,,1,1,1,1,1,13,3,3,1.0,8,5,8,1965,1999,2,2,4,4,4.0,0.0,3,2,3,3.0,3.0,1.0,2.0,633,6.0,0,586,1219,2,2,1,1.0,1265,0,0,1265,0,1,2,0,3,1,2,6,1,1,2.0,2.0,1965.0,2.0,2,502,3.0,3.0,1,0,92,0,96,0,0,,2.0,,0,10,2008,1,1,179900
1158,120,6,34.0,5001,2,,2,1,1,1,1,16,3,3,4.5,1,7,5,2007,2008,2,2,15,15,5.0,166.0,2,3,3,2.0,3.0,4.0,1.0,904,6.0,0,410,1314,2,1,1,1.0,1314,0,0,1314,1,0,2,0,2,1,2,6,1,1,2.0,2.0,2008.0,2.0,2,626,3.0,3.0,1,172,62,0,0,0,0,,,,0,7,2009,1,1,230000
1159,20,6,92.0,11932,2,,1,1,1,4,1,22,2,3,1.0,1,8,5,2007,2008,2,2,15,15,5.0,186.0,2,3,3,2.0,3.0,4.0,6.0,0,6.0,0,1580,1580,2,1,1,1.0,1580,0,0,1580,0,0,2,0,3,1,2,7,1,0,,2.0,2008.0,2.0,3,830,3.0,3.0,1,0,24,0,0,0,0,,,,0,6,2008,9,6,235128
1160,60,6,76.0,9120,2,,1,1,1,1,1,17,3,3,1.0,4,6,6,1974,1974,4,2,7,7,2.0,270.0,2,3,2,3.0,3.0,4.0,2.0,442,6.0,0,459,901,2,3,1,1.0,943,933,0,1876,0,0,2,1,4,1,2,8,1,1,3.0,2.0,1974.0,2.0,2,540,2.0,3.0,1,0,69,0,0,0,0,,,,0,7,2008,1,1,185000
1161,160,6,24.0,2280,2,,1,1,1,1,1,15,3,3,4.5,4,6,5,1978,1978,2,2,11,3,4.0,0.0,3,3,2,2.0,3.0,4.0,2.0,311,6.0,0,544,855,2,4,1,1.0,855,601,0,1456,0,0,2,1,3,1,3,7,1,1,3.0,2.0,1978.0,3.0,2,440,3.0,3.0,1,26,0,0,0,0,0,,,,0,7,2010,1,1,146000
1162,20,6,,14778,2,,2,4,1,3,1,7,6,3,1.0,1,6,7,1954,2006,4,2,7,7,2.0,72.0,2,3,2,3.0,3.0,4.0,3.0,728,6.0,0,568,1296,2,1,1,1.0,1640,0,0,1640,1,0,1,0,3,1,2,7,1,1,2.0,6.0,1993.0,3.0,2,924,3.0,3.0,1,108,0,0,216,0,0,,,,0,11,2008,1,1,224000
1163,20,6,109.0,8724,2,,1,1,1,1,1,20,3,3,1.0,1,5,5,1968,1968,2,2,15,15,4.0,0.0,3,3,2,2.0,3.0,4.0,3.0,492,6.0,0,402,894,2,2,1,1.0,894,0,0,894,0,0,1,0,3,1,3,5,1,1,5.0,2.0,1968.0,1.0,2,450,3.0,3.0,1,0,0,0,0,0,0,,,,0,5,2007,1,1,129000
1164,90,6,60.0,12900,2,,1,1,1,1,1,20,2,3,3.0,7,4,4,1969,1969,2,2,11,11,4.0,0.0,3,3,2,2.0,3.0,2.0,1.0,1198,6.0,0,0,1198,2,3,1,1.0,1258,0,0,1258,2,0,0,2,0,2,3,6,1,0,,5.0,1969.0,3.0,2,400,4.0,3.0,1,120,0,0,0,0,0,,,,0,1,2008,1,4,108959
1165,80,6,,16157,2,,2,1,1,4,1,25,2,3,1.0,8,5,7,1978,1978,2,2,11,11,4.0,0.0,3,3,3,2.0,3.0,1.0,2.0,680,4.0,391,289,1360,2,1,1,1.0,1432,0,0,1432,1,0,1,1,2,1,2,5,1,1,3.0,2.0,1978.0,3.0,2,588,3.0,3.0,1,168,180,0,0,0,0,,,,0,6,2007,1,1,194000
1166,20,6,79.0,9541,2,,2,1,1,1,1,16,3,3,1.0,1,7,5,2009,2009,2,2,15,15,5.0,268.0,2,3,3,2.0,3.0,4.0,6.0,0,6.0,0,1502,1502,2,1,1,1.0,1502,0,0,1502,0,0,2,0,3,1,2,7,1,0,,2.0,2009.0,2.0,2,644,3.0,3.0,1,0,114,0,0,0,0,,,,0,9,2009,4,6,233170
1167,20,6,64.0,10475,2,,2,1,1,2,1,6,3,3,1.0,1,8,5,2008,2008,2,2,15,15,5.0,72.0,2,3,3,2.0,3.0,2.0,6.0,0,6.0,0,1694,1694,2,1,1,1.0,1694,0,0,1694,0,0,2,0,3,1,2,7,1,0,,2.0,2008.0,2.0,3,776,3.0,3.0,1,160,33,0,0,0,0,,,,0,2,2010,1,1,245350
1168,60,6,58.0,10852,2,,2,1,1,1,1,9,5,3,1.0,4,6,5,2000,2000,2,2,15,15,4.0,0.0,3,3,3,2.0,3.0,4.0,1.0,786,6.0,0,173,959,2,1,1,1.0,959,712,0,1671,1,0,2,1,3,1,3,7,1,1,3.0,2.0,2000.0,1.0,2,472,3.0,3.0,1,0,38,0,0,0,0,,,,0,2,2006,1,1,173000
1169,70,6,120.0,13728,2,,1,1,1,2,1,8,3,3,1.0,4,6,7,1935,1986,4,2,14,14,4.0,0.0,3,3,2,3.0,3.0,4.0,4.0,626,6.0,0,501,1127,2,1,1,1.0,1236,872,0,2108,0,0,2,0,4,1,2,7,1,2,3.0,3.0,1935.0,3.0,2,540,3.0,3.0,1,0,0,0,0,90,0,,,,0,7,2008,1,1,235000
1170,60,6,118.0,35760,2,,2,1,1,3,1,14,3,3,1.0,4,10,5,1995,1996,4,2,7,7,2.0,1378.0,2,2,3,1.0,3.0,1.0,1.0,1387,6.0,0,543,1930,2,1,1,1.0,1831,1796,0,3627,1,0,3,1,4,1,2,10,1,1,3.0,2.0,1995.0,1.0,3,807,3.0,3.0,1,361,76,0,0,0,0,,,,0,7,2006,1,1,625000
1171,80,6,76.0,9880,2,,1,1,1,1,1,12,3,3,1.0,8,6,6,1977,1977,2,2,11,11,4.0,0.0,3,3,2,3.0,3.0,2.0,2.0,522,6.0,0,574,1096,2,3,1,1.0,1118,0,0,1118,1,0,1,0,3,1,3,6,1,1,5.0,2.0,1977.0,1.0,1,358,3.0,3.0,1,203,0,0,0,0,576,2.0,1.0,,0,7,2008,1,1,171000
1172,20,6,76.0,9120,2,,1,1,1,1,1,13,3,3,1.0,1,6,6,1958,1958,4,2,9,9,4.0,0.0,3,3,2,3.0,3.0,4.0,2.0,662,6.0,0,599,1261,2,1,1,1.0,1261,0,0,1261,1,0,1,0,3,1,3,6,1,1,3.0,2.0,1958.0,2.0,2,433,3.0,3.0,1,0,0,0,0,288,0,,,4.0,1400,11,2008,1,1,163000
1173,160,3,35.0,4017,2,2.0,2,1,1,1,1,22,3,3,4.0,4,7,5,2006,2007,2,2,9,9,4.0,0.0,2,3,3,2.0,3.0,4.0,6.0,0,6.0,0,625,625,2,1,1,1.0,625,625,0,1250,0,0,2,1,2,1,2,5,1,0,,6.0,2006.0,1.0,2,625,3.0,3.0,1,0,54,0,0,0,0,,,,0,3,2008,1,1,171900
1174,50,6,138.0,18030,2,,2,2,1,1,1,5,3,3,1.0,2,5,6,1946,1994,2,2,9,9,4.0,0.0,3,3,2,3.0,3.0,4.0,4.0,152,3.0,469,977,1598,2,3,1,1.0,1636,971,479,3086,0,0,3,0,3,1,1,12,5,1,2.0,,,,0,0,,,1,122,0,0,0,0,0,,2.0,,0,3,2007,1,1,200500
1175,70,6,80.0,16560,2,,2,1,1,1,1,7,3,3,1.0,4,6,8,1932,1950,2,2,16,16,4.0,0.0,3,3,1,2.0,3.0,4.0,4.0,503,6.0,0,449,952,2,3,1,1.0,1170,1175,0,2345,0,0,2,1,4,1,3,9,1,1,2.0,6.0,1932.0,3.0,2,360,3.0,3.0,1,0,0,0,0,0,0,,,,0,7,2006,1,1,239000
1176,50,6,85.0,10678,2,,1,1,1,1,1,14,3,3,1.0,2,8,5,1992,2000,4,2,7,7,2.0,337.0,2,3,3,2.0,3.0,4.0,1.0,700,6.0,0,983,1683,2,1,1,1.0,2129,743,0,2872,0,0,2,1,4,1,2,9,1,1,3.0,2.0,1992.0,1.0,2,541,3.0,3.0,1,0,33,0,0,0,0,,,,0,4,2007,1,1,285000
1177,20,6,37.0,6951,2,,2,1,1,3,1,12,3,3,1.0,1,5,5,1984,1985,2,2,7,11,4.0,0.0,3,3,2,3.0,3.0,4.0,2.0,658,6.0,0,218,876,2,3,1,1.0,923,0,0,923,1,0,1,0,3,1,3,5,1,0,,2.0,1984.0,3.0,1,264,3.0,3.0,1,362,0,0,0,0,0,,2.0,,0,10,2008,1,1,119500
1178,50,8,,3950,2,1.0,1,2,1,1,1,18,1,3,1.0,2,6,8,1926,2004,2,2,9,9,4.0,0.0,3,3,2,3.0,3.0,4.0,4.0,468,6.0,0,350,818,2,3,1,1.0,818,406,0,1224,0,0,1,0,3,1,3,5,1,0,,6.0,1926.0,3.0,1,210,3.0,3.0,3,0,0,116,0,0,0,,,,0,12,2009,1,1,115000
1179,50,6,54.0,7681,2,,2,1,1,4,1,7,3,3,1.0,2,5,6,1921,1950,2,2,16,16,4.0,0.0,3,3,1,3.0,3.0,4.0,6.0,0,6.0,0,731,731,2,1,1,1.0,820,523,0,1343,0,0,1,1,3,1,3,7,1,1,2.0,6.0,1921.0,3.0,1,186,4.0,3.0,1,192,0,102,0,0,0,,,,0,7,2009,1,1,154900
1180,20,6,77.0,8335,2,,1,1,1,2,1,8,3,3,1.0,1,5,5,1954,1954,2,2,16,16,4.0,0.0,3,3,4,,,,,0,,0,0,0,2,2,1,1.0,1124,0,0,1124,0,0,1,0,3,1,3,5,3,1,2.0,,,,0,0,,,3,0,36,190,0,0,0,,,,0,4,2006,1,1,93000
1181,60,6,,11170,2,,3,1,1,2,1,24,3,3,1.0,4,7,5,1990,1991,2,2,9,9,4.0,0.0,3,3,6,2.0,3.0,4.0,5.0,1216,6.0,0,0,1216,2,1,1,1.0,1298,1216,0,2514,0,0,2,1,4,1,3,8,1,0,,2.0,1990.0,1.0,2,693,3.0,3.0,1,0,0,0,0,0,0,,1.0,,0,4,2006,1,1,250000
1182,120,8,64.0,5587,2,,2,3,1,1,2,7,3,3,4.0,1,8,5,2008,2008,4,2,6,6,5.0,186.0,1,3,3,1.0,3.0,1.0,1.0,1480,6.0,0,120,1600,2,1,1,1.0,1652,0,0,1652,1,1,2,0,2,1,2,5,1,1,2.0,2.0,2008.0,1.0,2,482,3.0,3.0,1,162,53,0,153,0,0,,,,0,11,2008,4,6,392500
1183,60,6,160.0,15623,2,,2,1,1,2,1,14,3,3,1.0,4,10,5,1996,1996,4,2,16,8,4.0,0.0,2,3,3,1.0,3.0,2.0,1.0,2096,6.0,0,300,2396,2,1,1,1.0,2411,2065,0,4476,1,0,3,1,4,1,1,10,1,2,3.0,2.0,1996.0,1.0,3,813,3.0,3.0,1,171,78,0,0,0,555,1.0,2.0,,0,7,2007,1,2,745000
1184,30,6,60.0,10800,2,1.0,1,1,1,1,1,18,3,3,1.0,1,5,6,1920,1950,4,2,14,14,4.0,0.0,3,3,1,3.0,3.0,4.0,4.0,821,6.0,0,299,1120,2,1,1,1.0,1130,0,0,1130,1,0,1,0,2,1,3,5,1,1,2.0,6.0,1970.0,3.0,2,720,3.0,3.0,1,229,0,0,0,0,0,,,,0,6,2006,1,1,120000
1185,20,6,50.0,35133,1,,1,1,1,1,2,24,3,3,1.0,1,5,4,1963,1963,4,2,9,9,2.0,226.0,3,3,2,3.0,3.0,1.0,4.0,1159,6.0,0,413,1572,2,2,1,1.0,1572,0,0,1572,1,0,1,1,3,1,3,5,1,2,3.0,1.0,1963.0,2.0,3,995,3.0,3.0,1,0,263,0,0,263,0,,,,0,5,2007,1,1,186700
1186,50,6,60.0,9738,2,,1,1,1,1,1,8,3,3,1.0,2,5,7,1924,1950,2,2,1,1,4.0,0.0,3,2,1,3.0,3.0,4.0,3.0,392,6.0,0,392,784,2,2,1,1.0,949,272,0,1221,1,0,1,0,4,1,3,7,1,0,,2.0,1965.0,3.0,1,392,3.0,3.0,1,0,0,236,0,0,0,,,,0,3,2006,1,1,104900
1187,190,6,107.0,10615,2,,2,2,1,2,2,18,1,1,2.0,4,3,5,1900,1970,2,2,7,7,4.0,0.0,3,3,2,4.0,3.0,3.0,3.0,440,6.0,0,538,978,2,3,1,1.0,1014,685,0,1699,1,0,2,0,3,2,3,7,1,0,,5.0,1920.0,3.0,2,420,4.0,4.0,1,0,74,0,0,0,0,,,,0,8,2009,1,2,95000
1188,20,6,89.0,12461,2,,1,1,1,2,1,14,3,3,1.0,1,8,5,1994,1995,2,2,8,8,4.0,0.0,2,3,3,2.0,3.0,4.0,1.0,1456,6.0,0,168,1624,2,1,1,1.0,1624,0,0,1624,1,0,2,0,2,1,2,5,1,1,4.0,2.0,1994.0,2.0,3,757,3.0,3.0,1,0,114,192,0,0,0,,1.0,,0,7,2006,1,1,262000
1189,60,6,68.0,8935,2,,2,1,1,1,1,6,3,3,1.0,4,7,5,2002,2002,2,2,15,15,2.0,95.0,2,3,3,2.0,3.0,4.0,6.0,0,6.0,0,831,831,2,1,1,1.0,831,829,0,1660,0,0,2,1,3,1,2,7,1,0,,2.0,2002.0,2.0,2,493,3.0,3.0,1,144,68,0,0,0,0,,,,0,7,2009,1,1,195000
1190,60,6,60.0,7500,2,,1,1,1,1,1,9,3,3,1.0,4,7,5,1999,1999,2,2,15,15,4.0,0.0,3,3,3,3.0,3.0,4.0,6.0,0,6.0,0,994,994,2,2,1,1.0,1028,776,0,1804,0,0,2,1,3,1,2,7,1,1,3.0,2.0,1999.0,1.0,2,442,3.0,3.0,1,140,60,0,0,0,0,,,,0,6,2010,1,1,189000
1191,190,6,,32463,2,,1,4,1,1,2,12,3,3,2.0,1,4,4,1961,1975,2,2,9,9,5.0,149.0,3,2,2,3.0,3.0,2.0,3.0,1159,6.0,0,90,1249,2,1,1,1.0,1622,0,0,1622,1,0,1,0,3,1,3,7,1,1,3.0,1.0,1975.0,1.0,4,1356,3.0,3.0,1,439,0,0,0,0,0,,,,0,3,2007,1,1,168000
1192,160,3,24.0,2645,2,2.0,1,1,1,1,1,22,3,3,4.5,4,8,5,1999,2000,2,2,9,9,2.0,456.0,2,3,3,2.0,3.0,4.0,6.0,0,6.0,0,776,776,2,1,1,1.0,764,677,0,1441,0,0,2,1,2,1,2,5,1,0,,6.0,1999.0,3.0,2,492,3.0,3.0,1,206,0,0,0,0,0,,,,0,11,2007,1,1,174000
1193,50,8,60.0,9600,2,1.0,1,1,1,1,1,18,3,3,1.0,2,5,8,1925,1994,3,2,15,15,4.0,0.0,3,3,3,3.0,3.0,3.0,6.0,0,6.0,0,702,702,2,2,1,1.0,842,630,0,1472,0,0,1,0,3,1,2,6,1,0,,6.0,1925.0,3.0,1,250,3.0,4.0,2,0,0,84,0,0,0,,3.0,,0,7,2007,1,1,125000
1194,120,8,,4500,2,,1,1,1,4,1,12,3,3,4.0,1,6,5,1999,1999,4,2,15,15,2.0,425.0,3,3,3,1.0,3.0,4.0,1.0,883,6.0,0,341,1224,2,1,1,1.0,1224,0,0,1224,1,0,2,0,2,1,3,5,1,0,,2.0,1999.0,1.0,2,402,3.0,3.0,1,0,304,0,0,0,0,,,,0,6,2009,1,1,165000
1195,60,6,80.0,9364,2,,1,1,1,2,1,20,3,3,1.0,4,6,7,1969,1969,2,2,7,7,5.0,143.0,3,3,2,3.0,3.0,4.0,2.0,371,6.0,0,292,663,2,3,1,1.0,663,689,0,1352,0,0,1,1,4,1,3,7,1,0,,2.0,1969.0,1.0,1,299,3.0,3.0,1,379,36,0,0,0,0,,2.0,,0,3,2010,1,1,158000
1196,60,6,51.0,8029,2,,2,1,1,1,1,9,3,3,1.0,4,6,5,2005,2005,2,2,15,15,4.0,0.0,3,3,3,2.0,3.0,4.0,6.0,0,6.0,0,728,728,2,1,1,1.0,728,728,0,1456,0,0,2,1,3,1,2,8,1,0,,2.0,2005.0,1.0,2,400,3.0,3.0,1,100,24,0,0,0,0,,,,0,7,2008,1,1,176000
1197,60,6,58.0,14054,2,,2,1,1,1,1,9,3,3,1.0,4,7,5,2006,2006,2,2,15,15,4.0,0.0,2,3,3,2.0,3.0,2.0,6.0,0,6.0,0,879,879,2,1,1,1.0,879,984,0,1863,0,0,2,1,4,1,2,9,1,1,2.0,4.0,2006.0,1.0,3,660,3.0,3.0,1,100,17,0,0,0,0,,,,0,11,2006,4,6,219210
1198,75,8,65.0,8850,2,,2,2,1,2,1,18,3,3,1.0,6,7,6,1916,1950,2,2,9,9,4.0,0.0,3,3,1,3.0,3.0,4.0,6.0,0,6.0,0,815,815,2,1,1,1.0,815,875,0,1690,0,0,1,0,3,1,3,7,1,1,2.0,6.0,1916.0,3.0,1,225,3.0,3.0,1,0,0,330,0,0,0,,,,0,7,2006,7,1,144000
1199,20,6,70.0,9100,2,,1,1,1,1,1,6,3,3,1.0,1,7,5,2001,2001,2,2,15,15,4.0,0.0,2,3,3,2.0,3.0,4.0,6.0,0,6.0,0,1212,1212,2,1,1,1.0,1212,0,0,1212,0,0,2,0,3,1,2,6,1,0,,2.0,2001.0,2.0,2,573,3.0,3.0,1,356,0,0,0,0,0,,,,0,6,2009,1,1,178000
1200,20,6,75.0,11235,2,,1,1,1,1,1,20,3,3,1.0,1,4,5,1963,1979,2,2,7,7,2.0,51.0,3,3,2,3.0,3.0,4.0,4.0,547,6.0,0,504,1051,2,2,1,1.0,1382,0,0,1382,0,0,1,1,3,1,3,6,1,1,5.0,2.0,1974.0,3.0,2,459,3.0,3.0,1,0,82,0,0,0,0,,,,0,10,2006,1,1,148000
1201,20,6,71.0,9353,2,,1,1,1,1,1,13,3,3,1.0,1,4,5,1970,1970,2,2,9,9,4.0,0.0,3,3,2,3.0,3.0,4.0,6.0,0,6.0,0,864,864,2,2,1,1.0,864,0,0,864,0,0,1,0,3,1,3,5,1,0,,2.0,1972.0,3.0,1,280,3.0,3.0,1,0,0,0,0,0,0,,,4.0,0,7,2006,10,2,116050
1202,60,6,80.0,10400,2,,1,1,1,2,1,6,3,3,1.0,4,7,5,1998,1998,2,2,15,15,4.0,0.0,3,3,3,2.0,3.0,2.0,6.0,0,6.0,0,866,866,2,1,1,1.0,866,913,0,1779,0,0,2,1,3,1,2,6,1,0,,2.0,1998.0,2.0,2,546,3.0,3.0,1,198,36,0,0,0,0,,,,0,3,2009,1,1,197900
1203,50,8,50.0,6000,2,,1,1,1,2,1,4,3,3,1.0,2,5,8,1925,1997,2,2,16,16,4.0,0.0,3,3,1,3.0,3.0,4.0,6.0,0,6.0,0,884,884,2,1,1,1.0,884,464,0,1348,1,0,1,0,3,1,3,5,1,1,4.0,6.0,1960.0,3.0,1,216,3.0,3.0,3,0,0,208,0,0,0,,,,0,5,2009,1,1,117000
1204,20,6,75.0,9750,2,,1,1,1,1,1,6,3,3,1.0,1,7,5,2000,2001,2,2,15,15,2.0,171.0,2,3,3,2.0,3.0,4.0,6.0,0,6.0,0,1630,1630,2,1,1,1.0,1630,0,0,1630,0,0,2,0,3,1,2,6,1,1,3.0,2.0,2000.0,3.0,2,451,3.0,3.0,1,74,234,0,0,0,0,,,,0,10,2009,1,1,213000
1205,20,6,78.0,10140,2,,1,1,1,1,1,17,3,3,1.0,1,5,6,1975,1975,2,2,7,7,4.0,0.0,3,3,2,2.0,3.0,4.0,2.0,788,6.0,0,268,1056,2,1,1,1.0,1074,0,0,1074,1,0,1,1,3,1,3,6,1,0,,2.0,1975.0,2.0,2,495,3.0,3.0,1,0,88,0,0,0,0,,2.0,,0,7,2006,1,1,153500
1206,20,6,90.0,14684,2,,2,1,1,3,1,21,3,3,1.0,1,7,7,1990,1991,4,2,7,7,2.0,234.0,2,3,2,2.0,3.0,3.0,2.0,485,3.0,177,1496,2158,2,2,1,1.0,2196,0,0,2196,0,0,2,0,3,1,2,7,1,1,3.0,2.0,1990.0,2.0,3,701,3.0,3.0,1,84,70,0,0,0,0,,,,0,6,2009,1,1,271900
1207,20,5,,8900,2,,1,1,1,1,1,21,3,3,1.0,1,4,4,1966,1966,2,2,7,7,4.0,0.0,3,3,2,3.0,3.0,4.0,4.0,1056,6.0,0,0,1056,2,3,1,1.0,1056,0,0,1056,1,0,1,0,2,1,3,5,1,0,,6.0,1966.0,3.0,1,384,3.0,3.0,1,0,42,0,0,0,0,,2.0,,0,11,2006,1,1,107000
